user_id,alcohol,babies,bakery,beverages,breakfast,bulk,canned goods,dairy eggs,deli,dry goods pasta,frozen,household,international,meat seafood,missing,other,pantry,personal care,pets,produce,snacks
22068,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
22069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0
22070,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,6,0
22075,0,0,1,0,1,0,3,6,0,1,2,0,0,0,0,0,0,0,0,9,2
22076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
22077,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
22078,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
22079,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,11,0
22081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
22082,0,0,0,4,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,4
22094,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
22095,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,4
22097,0,0,1,0,0,0,0,10,2,2,5,0,0,0,0,0,2,0,0,4,0
22098,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0
22104,0,0,4,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,3,1
22109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
22111,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1
22112,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
22114,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8,5
22116,0,0,0,0,0,0,3,4,0,0,2,0,0,0,0,0,0,0,0,3,5
22117,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22120,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0
22121,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2
22122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
22123,0,0,1,3,0,0,1,3,0,0,1,1,0,1,0,0,2,0,1,3,2
22126,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,5,0
22129,0,0,1,1,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,1,2
22133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22135,0,2,0,0,0,0,0,5,0,0,1,0,1,2,1,0,0,0,0,10,3
22138,0,2,0,14,5,0,8,2,0,1,0,9,5,0,0,0,3,0,0,10,1
22145,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
22146,0,0,0,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,9
22150,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8,0
22151,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,6
22168,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
22170,2,0,0,0,0,0,0,4,0,0,2,2,0,3,0,0,4,0,0,11,0
22172,0,0,0,0,0,0,0,5,1,2,1,0,0,0,0,0,2,0,0,23,0
22178,0,0,1,0,1,0,0,3,1,2,1,0,1,0,0,0,1,0,0,2,1
22180,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
22185,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
22187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22188,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,12,0
22194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
22195,0,0,2,3,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,1,0
22205,0,0,0,0,0,0,0,6,0,0,1,0,0,4,0,0,1,0,0,13,0
22209,0,0,0,10,0,0,1,0,1,0,1,1,0,0,0,0,4,5,0,10,3
22212,0,0,2,1,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,3,1
22213,0,0,0,4,1,0,0,2,0,1,0,1,0,0,0,0,1,1,0,11,4
22216,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1
22218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
22221,1,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,2
22222,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
22224,0,0,0,1,3,0,0,4,0,1,0,4,0,0,0,0,1,0,0,1,1
22230,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22232,0,0,0,3,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,8,1
22243,0,0,0,4,0,0,1,21,1,1,8,0,0,1,0,1,4,0,0,19,5
22249,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
22250,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2
22251,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22254,0,0,1,0,1,0,1,7,2,0,3,0,0,0,0,1,3,0,0,4,3
22256,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0
22259,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,0
22264,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0
22268,0,0,1,4,0,0,1,7,4,0,3,2,0,0,0,0,2,0,0,3,7
22273,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,6,0
22274,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
22275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
22277,0,0,0,2,0,0,0,3,0,1,1,0,0,1,0,0,1,0,0,4,8
22279,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22283,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0
22285,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,6,0
22286,0,0,2,0,0,0,0,2,2,0,4,0,1,0,0,0,0,0,0,8,1
22288,0,0,0,0,0,0,3,2,0,1,0,1,0,0,0,0,0,0,0,13,0
22289,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
22291,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
22292,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,15,5
22294,0,0,0,0,1,0,2,4,0,1,0,0,0,1,0,0,0,0,0,3,1
22297,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
22301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
22302,0,0,0,0,0,0,0,5,1,0,1,0,0,2,0,0,1,0,0,1,1
22304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
22305,0,0,0,0,0,0,0,1,0,3,1,2,0,0,0,0,1,0,0,0,0
22308,0,0,1,0,0,1,2,3,0,1,1,0,0,0,0,0,1,0,0,20,0
22309,0,0,0,3,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,8,1
22311,0,0,1,0,0,0,2,4,0,0,1,0,0,0,0,0,2,1,0,18,0
22320,0,0,1,2,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,5,1
22324,0,0,1,3,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,16,2
22325,0,0,0,2,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,2
22326,0,0,3,0,1,0,1,5,2,2,3,0,1,1,0,0,1,0,0,5,1
22328,0,6,1,3,0,0,0,3,0,0,2,0,0,1,0,0,1,0,0,2,0
22330,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22331,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0
22334,0,0,0,10,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,7,1
22336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22337,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2
22339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0
22342,0,0,5,1,1,0,5,8,0,0,1,7,0,0,0,0,0,1,1,0,2
22344,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
22347,0,0,3,2,0,0,2,18,1,1,6,0,0,2,0,0,4,0,0,30,0
22349,0,0,0,2,0,0,0,1,0,1,2,0,2,0,0,0,1,0,0,2,1
22354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0
22358,0,0,0,2,0,0,3,6,0,0,2,0,0,1,0,0,2,4,0,6,3
22360,0,0,0,4,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,6,4
22365,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2,1
22367,0,0,1,0,0,0,0,5,0,0,1,1,0,0,0,0,0,1,0,0,0
22368,0,0,0,2,0,0,0,4,0,1,0,0,0,2,0,0,2,0,0,6,1
22369,0,0,1,2,0,0,0,2,0,1,1,0,0,1,1,0,0,1,0,15,2
22372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0
22373,0,0,13,15,5,0,3,8,0,8,4,4,1,1,0,0,10,0,1,6,17
22376,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0
22377,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,13,2
22379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22386,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0,0,1,0
22387,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22388,0,0,1,2,0,0,1,2,1,1,0,0,0,1,0,0,1,0,2,6,4
22391,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3
22393,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,1
22394,0,0,0,1,0,0,0,4,1,2,0,1,0,0,0,0,0,2,0,3,1
22395,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1
22396,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0
22397,0,0,4,1,1,0,0,6,0,3,5,0,2,1,0,0,0,0,0,1,2
22401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
22402,0,0,0,9,2,0,2,3,0,2,2,0,0,0,0,0,2,0,0,8,5
22403,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
22404,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22408,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,1
22409,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1
22410,0,0,1,8,3,0,2,14,1,5,4,0,0,1,0,0,3,0,0,11,8
22412,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,3,0,0,1,0
22413,0,0,0,1,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,4,2
22414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1
22416,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0
22418,0,0,0,1,0,0,0,1,0,1,1,2,1,0,0,0,2,0,0,2,1
22419,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
22420,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,9,1
22425,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0
22428,0,0,1,1,0,0,0,4,0,0,0,1,0,1,1,0,6,0,0,9,1
22431,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1
22433,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0,0,7,0
22434,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1
22436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22437,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0
22441,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,6,0
22447,0,11,2,2,1,0,3,5,0,0,1,0,1,1,0,0,2,0,0,14,0
22451,0,2,2,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0,0,5,2
22454,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22457,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
22458,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0
22459,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0
22461,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,1
22463,0,0,1,1,0,0,2,3,1,0,0,1,1,0,0,0,0,0,0,2,1
22464,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
22466,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
22468,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0
22472,0,0,0,0,0,0,4,2,1,0,1,0,2,1,0,0,2,0,0,11,0
22474,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,2,0,0,6,1
22482,0,0,1,3,0,0,1,2,1,0,3,2,0,0,0,0,1,3,1,2,2
22488,0,0,3,3,0,0,1,11,4,2,4,0,0,6,0,0,3,1,0,16,6
22490,0,0,0,2,1,0,0,9,0,2,1,1,0,0,0,0,0,0,0,2,8
22495,0,0,1,1,0,0,1,3,2,0,2,0,0,0,0,0,0,0,0,4,0
22498,0,1,0,5,0,0,0,1,4,0,1,0,0,0,0,0,2,0,0,11,0
22499,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
22502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
22504,0,0,0,2,0,0,0,1,0,0,4,1,0,0,0,0,3,0,0,1,2
22505,1,0,1,1,2,0,2,4,1,1,4,2,0,1,0,0,0,1,1,4,0
22508,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
22510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,2
22513,0,0,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0
22514,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,3
22517,0,0,0,2,1,0,2,5,0,0,6,1,0,0,0,0,1,0,0,11,2
22518,0,0,0,1,0,0,3,7,4,0,0,0,0,0,0,0,2,0,1,7,1
22519,0,3,1,2,0,0,0,6,1,1,4,0,0,0,0,0,0,0,0,3,2
22520,0,0,5,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,9,1
22521,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
22522,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
22525,2,0,1,0,0,0,1,2,1,0,2,1,0,6,0,0,3,0,0,4,0
22526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
22528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
22533,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
22534,0,0,1,4,0,0,0,7,1,0,9,0,0,0,0,0,1,0,0,10,1
22537,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
22538,0,0,1,2,1,0,0,6,2,1,1,0,0,0,0,0,0,0,0,10,0
22539,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0
22540,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0
22541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22542,0,0,0,3,1,0,1,1,3,0,0,0,2,1,0,0,0,0,0,8,11
22543,0,0,2,2,0,1,0,8,3,2,3,0,0,2,0,0,1,4,0,18,0
22546,0,0,0,1,0,0,2,2,0,0,3,0,1,1,0,0,3,0,0,10,2
22547,0,0,0,1,1,0,0,4,2,1,0,0,1,0,0,0,1,0,0,4,2
22553,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2
22555,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1
22559,0,0,1,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,3,1
22560,0,0,3,0,1,0,0,6,0,2,0,4,0,0,0,0,4,1,0,12,8
22561,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
22565,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,2
22571,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0
22572,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
22576,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0
22582,0,0,1,1,0,0,0,5,1,0,4,0,0,0,0,0,3,0,0,5,0
22588,0,0,3,1,2,0,1,4,1,1,6,0,0,1,0,0,0,0,0,3,1
22590,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,3
22599,0,6,2,7,0,0,0,2,0,0,3,0,0,1,0,0,9,0,0,4,6
22600,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22603,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,13,1
22604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0
22606,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1
22610,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
22614,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0
22617,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,8,0
22619,0,0,1,3,1,0,0,12,0,0,0,1,0,0,0,0,1,1,0,14,0
22621,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0
22624,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
22627,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
22630,0,0,0,1,1,0,0,4,0,0,3,2,0,0,0,0,1,0,1,2,0
22632,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
22637,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,4,1
22642,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
22643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
22646,0,0,4,11,3,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,17
22647,0,0,1,1,0,0,3,1,0,0,1,0,0,1,0,0,1,0,0,9,1
22650,0,0,0,2,1,0,1,2,0,2,3,2,0,0,0,0,2,2,0,1,4
22652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22654,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,1,5,1
22655,0,0,0,2,1,0,0,1,0,0,4,0,0,1,0,0,2,0,0,9,0
22656,0,0,4,1,1,0,0,8,2,0,1,2,0,0,1,1,1,1,0,4,4
22657,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
22658,0,0,0,1,0,0,3,4,0,0,0,0,1,1,0,0,0,0,0,2,2
22660,0,0,0,4,0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,1,0
22661,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,7,0
22663,0,0,0,1,0,0,3,1,1,0,0,0,1,1,0,0,0,0,0,3,2
22664,0,0,2,3,0,0,0,3,3,0,1,2,0,1,0,0,2,1,0,4,0
22665,0,1,5,5,2,0,6,11,0,2,0,2,0,2,0,0,3,1,2,32,4
22667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
22668,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22669,0,0,2,2,0,0,3,4,2,0,1,0,1,5,0,0,5,0,0,27,1
22671,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0
22673,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22674,0,0,3,4,1,0,1,1,2,0,2,1,0,1,0,0,0,0,0,17,4
22675,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,6,2
22678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22680,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22686,0,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,2,0
22689,0,0,1,2,1,0,0,4,0,1,6,0,0,1,0,0,2,1,0,10,4
22691,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22695,0,0,2,0,0,0,3,6,1,0,2,0,2,0,0,0,6,0,0,8,11
22696,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,0,4,0,0,2,0
22698,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
22699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
22700,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0
22702,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,3,0,0,9,0
22703,0,0,0,0,1,0,0,2,2,0,4,1,0,0,0,0,0,0,0,4,4
22706,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,2
22709,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22716,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1
22720,0,2,3,0,2,0,1,10,2,1,2,0,1,0,0,0,2,2,0,10,7
22721,0,0,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,15,0
22722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
22723,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0
22729,0,0,0,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,6
22731,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,2,0
22734,0,0,3,0,3,0,1,7,0,0,2,1,0,3,0,0,1,1,0,2,0
22735,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,2,0,0,7,1
22736,0,0,2,0,0,0,1,7,3,0,1,0,0,0,0,0,0,0,0,4,2
22738,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
22739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
22742,0,0,1,1,0,0,3,3,2,2,6,0,0,1,0,0,4,0,0,10,0
22745,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22747,0,0,1,1,1,0,1,4,0,1,9,4,0,0,0,1,2,3,0,7,0
22751,0,2,0,4,0,0,3,4,0,0,2,1,0,1,0,0,1,0,0,2,1
22754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22756,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
22760,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
22761,0,0,3,1,0,0,0,13,3,0,4,0,0,0,0,0,0,0,0,1,6
22762,0,0,1,3,0,0,0,1,0,1,1,3,0,0,0,0,0,2,1,2,0
22765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
22767,0,0,0,3,0,0,0,4,2,0,3,0,0,0,0,0,3,0,0,11,5
22772,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22775,0,0,1,2,1,0,0,3,0,0,2,2,0,5,0,0,0,0,0,12,4
22781,0,0,2,3,1,0,0,7,1,5,7,3,0,0,0,0,4,0,0,2,6
22782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22785,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,2,1
22787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
22788,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
22795,0,0,5,5,2,0,0,4,8,5,3,2,0,2,0,0,0,0,0,23,7
22797,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1
22798,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
22800,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0
22802,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22803,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2
22808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
22815,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,10,0
22817,0,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,21,0
22819,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22824,0,0,1,2,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,3,0
22826,0,0,0,3,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,2,0
22829,0,0,3,2,3,0,1,2,0,4,1,4,0,0,0,0,6,1,0,0,0
22834,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,5,2
22835,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,5,0
22836,0,0,8,3,3,0,0,10,0,5,4,3,0,2,0,0,0,0,0,0,5
22842,0,0,2,5,0,0,1,4,0,3,0,0,0,0,0,0,3,0,0,9,4
22843,0,1,0,1,0,0,0,3,2,2,0,0,0,1,0,0,1,0,0,7,3
22850,0,0,2,0,0,0,0,2,1,1,1,0,0,1,0,0,3,0,0,4,0
22854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
22860,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,7,0
